age,education_num,race,sex,hours_per_week
48,10,Amer-Indian-Eskimo,Male,40
33,9,Asian-Pac-Islander,Female,41
31,13,White,Male,45
38,15,White,Male,40
45,9,White,Male,40
48,9,White,Male,40
53,10,White,Male,40
55,9,White,Female,40
38,14,White,Male,72
29,9,White,Female,40
36,13,White,Male,60
42,10,White,Male,60
50,9,White,Female,40
75,15,White,Male,35
46,13,White,Male,40
52,9,White,Female,40
27,13,White,Female,40
43,9,White,Male,45
31,7,Black,Female,42
23,10,White,Female,30
34,9,White,Female,24
41,9,White,Female,40
31,9,White,Female,30
42,10,White,Female,40
35,14,White,Male,45
55,9,White,Female,25
36,9,White,Female,40
65,9,White,Male,59
38,10,White,Male,12
62,10,White,Female,20
54,15,White,Male,60
49,9,White,Male,40
34,9,White,Female,40
32,9,White,Female,40
51,14,White,Male,50
48,10,White,Male,60
30,9,White,Male,40
52,9,White,Female,43
28,10,White,Male,40
29,9,Asian-Pac-Islander,Male,40
38,13,White,Female,50
57,9,White,Male,50
43,13,White,Male,40
37,10,White,Male,40
30,9,White,Male,40
53,9,White,Male,48
69,11,White,Female,1
73,9,White,Female,37
22,10,White,Male,35
31,9,White,Female,45
38,13,White,Male,40
50,10,White,Male,35
37,10,White,Male,37
44,13,White,Male,40
47,13,Black,Female,45
27,10,White,Male,40
28,12,White,Female,80
25,9,Black,Female,40
20,10,White,Female,40
51,13,White,Male,40
46,13,White,Male,40
67,13,White,Male,7
47,9,White,Male,35
42,9,White,Male,40
52,9,White,Male,50
42,12,Asian-Pac-Islander,Female,40
65,9,White,Male,40
21,10,Black,Male,10
50,9,White,Female,40
46,10,White,Male,40
47,13,White,Male,50
57,6,White,Male,40
37,13,White,Male,45
50,9,White,Male,40
58,8,White,Male,40
63,2,White,Female,30
39,9,White,Male,65
46,14,Black,Male,35
36,9,White,Male,40
26,3,White,Male,50
21,10,White,Male,57
41,12,White,Male,40
44,10,Black,Male,40
22,9,White,Male,40
29,10,Black,Male,60
29,9,Black,Female,40
58,10,White,Female,40
36,15,White,Male,50
30,11,White,Male,48
37,13,White,Male,43
29,11,White,Male,40
26,3,White,Female,40
43,9,White,Male,45
49,9,White,Female,40
45,13,White,Male,40
28,13,White,Female,40
20,10,White,Female,25
51,9,White,Female,40
32,10,White,Male,50
24,9,White,Female,40
35,16,White,Male,40
35,12,White,Male,55
41,13,White,Male,40
48,13,White,Male,45
61,9,White,Female,35
20,10,White,Male,30
27,9,White,Male,50
55,10,White,Male,24
39,9,White,Male,40
17,6,White,Male,20
47,9,White,Male,40
52,9,Asian-Pac-Islander,Female,40
24,9,Black,Female,20
29,7,Black,Female,40
25,9,White,Male,40
20,10,White,Female,40
23,9,Black,Male,35
57,15,White,Male,60
51,11,White,Male,40
33,10,White,Female,16
39,13,White,Male,40
40,9,White,Male,40
71,13,White,Female,16
38,10,White,Male,40
28,15,White,Male,40
57,14,White,Female,40
47,10,White,Male,40
59,9,White,Male,40
26,9,Other,Male,40
35,13,White,Female,40
61,13,White,Male,50
17,7,White,Female,30
36,13,Asian-Pac-Islander,Male,60
62,4,White,Male,50
34,10,White,Male,50
32,13,White,Male,50
42,9,White,Female,40
39,10,White,Male,40
58,3,Black,Male,40
61,9,White,Male,60
40,6,Black,Male,55
31,13,White,Male,37
36,9,White,Male,50
23,10,White,Male,40
33,9,White,Male,41
52,9,White,Male,40
22,9,White,Female,24
51,10,White,Female,40
31,11,White,Female,40
49,9,White,Female,40
49,9,Black,Female,40
53,10,Black,Female,40
52,9,Asian-Pac-Islander,Male,40
20,6,White,Male,40
26,12,Black,Male,40
61,9,White,Male,6
43,14,White,Female,30
46,13,White,Male,52
43,11,White,Female,35
41,9,Black,Female,40
44,9,White,Male,55
54,9,White,Male,40
65,14,White,Male,40
32,13,White,Female,40
25,10,White,Male,40
23,13,White,Male,50
25,13,White,Male,45
19,10,White,Male,50
37,9,White,Male,60
45,10,White,Male,45
37,9,Black,Male,44
40,10,White,Male,70
19,10,White,Male,40
17,7,White,Male,5
27,13,White,Female,40
40,4,Black,Male,40
59,9,White,Female,30
19,9,Black,Female,40
43,6,Black,Male,40
42,6,White,Male,40
54,9,Black,Male,40
54,14,White,Male,50
51,6,White,Male,45
50,9,White,Male,60
40,9,White,Female,40
55,12,White,Male,25
50,9,White,Female,40
31,9,White,Male,50
42,9,Black,Female,32
24,9,White,Male,45
30,7,White,Male,40
39,12,White,Female,50
37,9,White,Male,50
33,9,White,Male,40
48,9,White,Female,40
43,9,Asian-Pac-Islander,Male,78
39,13,White,Male,40
53,10,White,Male,45
52,6,White,Male,60
28,10,Asian-Pac-Islander,Male,20
32,9,White,Male,52
31,13,Black,Male,90
31,13,White,Female,40
47,10,White,Female,40
19,10,White,Male,50
40,11,Black,Male,40
40,12,White,Female,45
41,7,White,Male,40
53,9,Black,Male,40
46,7,Amer-Indian-Eskimo,Male,43
45,13,White,Male,35
39,5,Black,Female,34
19,9,White,Male,40
57,9,White,Male,40
49,11,White,Female,40
59,9,White,Female,40
32,11,White,Male,50
18,10,White,Female,15
35,10,Black,Male,40
58,6,White,Female,40
28,13,White,Male,43
36,12,White,Female,40
41,14,White,Female,35
47,9,White,Male,40
50,9,White,Male,60
61,9,White,Male,16
36,9,White,Male,50
38,11,White,Male,40
56,9,White,Male,60
50,11,White,Male,45
45,10,White,Male,40
44,9,White,Male,66
51,10,White,Male,45
44,10,White,Male,50
25,9,White,Male,50
60,7,Black,Male,40
17,6,White,Male,30
49,14,White,Male,50
46,9,Black,Male,60
56,9,Black,Female,38
25,9,White,Male,45
22,10,White,Male,40
76,9,Black,Female,2
41,15,White,Male,60
48,9,White,Male,40
46,6,Black,Male,40
30,10,White,Male,40
39,9,White,Male,40
40,6,Amer-Indian-Eskimo,Male,40
70,9,Black,Male,40
35,10,White,Male,45
49,14,White,Female,75
24,11,White,Male,60
40,12,White,Male,36
61,15,White,Male,5
25,13,Asian-Pac-Islander,Male,40
28,13,White,Female,40
69,14,White,Male,11
22,10,White,Female,36
47,9,White,Male,38
38,9,White,Female,48
26,11,White,Female,40
17,7,Asian-Pac-Islander,Female,24
33,10,White,Male,35
43,9,White,Male,40
58,11,White,Male,40
53,9,White,Male,40
26,9,White,Male,25
43,13,Black,Male,40
31,6,White,Male,40
30,9,White,Male,42
25,9,White,Female,25
57,9,White,Female,40
37,14,White,Male,60
32,10,White,Male,48
26,9,White,Female,41
45,9,White,Male,40
53,9,White,Male,35
27,9,Amer-Indian-Eskimo,Male,40
28,7,White,Male,50
32,7,White,Male,43
35,13,White,Female,65
36,10,White,Male,55
19,10,White,Male,40
37,13,White,Male,80
49,10,White,Male,45
20,10,White,Male,45
64,13,White,Male,55
60,14,White,Male,40
32,12,White,Male,42
58,9,White,Male,40
42,9,White,Male,50
20,10,Black,Female,14
42,10,Black,Male,40
25,10,Black,Male,40
30,11,White,Male,65
37,13,White,Male,35
66,11,White,Male,50
59,13,White,Male,40
44,13,Asian-Pac-Islander,Male,40
46,9,White,Male,58
59,13,White,Female,30
25,13,White,Male,40
17,5,Black,Male,9
47,13,White,Male,40
47,5,White,Female,40
30,10,White,Female,40
20,10,White,Female,40
26,13,White,Male,55
20,10,Black,Male,15
33,9,White,Male,40
48,9,White,Male,40
52,13,White,Male,50
37,9,White,Female,12
47,9,Black,Male,40
40,6,White,Male,40
48,14,White,Female,40
49,6,Black,Male,42
50,10,White,Female,40
30,12,White,Female,40
34,10,White,Male,40
43,9,White,Male,40
22,6,White,Female,40
35,9,Black,Male,40
26,9,White,Female,30
62,15,White,Male,70
39,9,White,Male,40
59,10,White,Male,40
69,3,White,Male,40
27,13,White,Male,40
17,6,White,Male,30
38,13,White,Male,40
41,10,White,Male,50
27,6,White,Female,40
23,9,White,Female,40
17,6,White,Male,24
56,4,White,Female,40
24,10,White,Female,40
62,16,White,Male,40
44,8,Black,Male,40
23,13,White,Male,30
41,9,White,Male,50
25,9,White,Male,65
21,10,Black,Female,8
18,8,White,Male,6
45,10,White,Male,40
75,13,White,Female,16
51,4,White,Male,40
42,9,Black,Female,40
47,10,Black,Female,35
29,10,White,Male,40
33,7,Black,Male,40
43,13,White,Male,40
20,10,White,Male,16
19,13,Black,Female,40
44,12,White,Male,40
24,10,White,Male,30
19,10,White,Male,40
49,6,White,Male,40
52,11,White,Male,40
38,9,White,Male,52
24,10,White,Male,50
32,13,White,Male,50
72,9,White,Female,8
26,9,White,Male,50
31,13,Asian-Pac-Islander,Male,40
29,13,White,Male,50
39,9,White,Male,40
48,9,White,Male,50
40,10,White,Male,45
51,10,White,Male,45
28,9,White,Male,40
22,9,White,Female,20
23,13,White,Female,40
65,10,White,Male,16
26,13,White,Male,40
20,10,White,Male,50
55,14,White,Male,50
38,13,White,Male,10
33,9,White,Male,60
33,9,White,Female,60
37,13,Black,Female,40
19,7,White,Male,60
24,13,White,Male,50
30,7,White,Male,45
57,9,White,Female,50
22,10,White,Female,20
57,9,Black,Male,40
46,9,White,Male,40
67,9,White,Male,35
35,9,Black,Female,40
47,9,White,Male,40
39,6,White,Male,40
50,10,Asian-Pac-Islander,Male,40
58,8,White,Female,52
36,12,White,Female,30
45,14,White,Male,36
54,9,White,Male,40
26,13,White,Male,30
60,9,White,Male,40
46,15,White,Male,60
26,10,White,Female,35
32,7,White,Male,40
38,9,White,Male,40
48,10,White,Male,70
44,9,White,Male,45
37,9,Asian-Pac-Islander,Female,40
44,10,White,Male,40
31,9,Other,Female,35
61,15,White,Male,35
51,9,White,Male,40
52,13,White,Female,60
45,9,White,Female,40
36,12,Black,Female,21
39,7,White,Male,70
67,9,White,Female,24
40,12,White,Male,40
27,3,White,Male,35
37,2,White,Male,40
57,10,White,Male,50
27,6,White,Female,40
28,9,White,Female,48
34,13,White,Male,60
54,9,White,Male,50
52,9,Black,Female,38
42,13,White,Male,45
48,14,White,Male,40
65,14,White,Male,35
55,15,White,Female,10
71,9,White,Female,20
33,10,Black,Male,40
30,9,White,Male,40
35,13,White,Male,55
59,6,Black,Female,40
19,10,White,Male,20
36,5,White,Male,30
26,9,White,Male,40
34,9,White,Male,40
41,9,Black,Male,40
44,13,White,Male,50
26,9,White,Female,40
47,9,White,Male,48
18,10,White,Male,16
55,6,White,Male,18
49,9,White,Male,40
44,13,White,Male,40
43,13,White,Male,40
62,4,White,Male,40
44,9,Black,Male,40
39,9,White,Female,40
50,10,White,Male,60
35,7,White,Male,45
52,9,White,Male,40
46,15,White,Male,60
44,12,White,Male,40
43,10,White,Male,50
51,4,White,Male,40
20,10,White,Male,20
47,12,White,Female,40
43,14,White,Male,50
64,9,White,Male,40
24,10,White,Male,40
27,10,White,Male,50
32,9,White,Male,40
37,9,White,Female,12
26,9,White,Male,60
43,13,White,Male,60
50,9,White,Female,40
20,9,White,Male,80
37,9,White,Male,45
43,9,Black,Female,45
37,9,White,Male,50
53,5,White,Female,36
44,16,White,Male,40
25,9,White,Female,40
17,7,White,Female,20
19,9,White,Male,50
53,9,White,Female,40
44,10,White,Male,50
51,9,Black,Male,40
49,9,White,Female,43
35,10,White,Male,40
44,9,White,Male,45
54,14,White,Male,60
37,10,Black,Female,35
18,10,White,Female,15
24,10,White,Male,40
29,9,White,Female,50
22,10,White,Female,35
35,9,White,Male,40
56,9,White,Male,48
32,4,White,Female,40
24,13,Asian-Pac-Islander,Male,45
43,14,White,Male,40
73,9,White,Female,15
47,10,White,Male,40
49,8,White,Male,39
38,13,White,Male,40
31,9,Black,Male,40
39,10,Amer-Indian-Eskimo,Female,40
42,13,White,Female,40
41,14,Asian-Pac-Islander,Male,45
35,13,White,Male,45
38,9,White,Male,45
31,9,White,Female,40
51,9,White,Male,70
38,13,White,Male,48
40,10,White,Male,42
21,9,White,Female,30
44,10,White,Male,40
55,9,White,Male,40
29,9,White,Male,45
49,14,White,Female,50
31,11,White,Male,42
24,14,White,Male,90
46,10,Black,Male,40
26,9,Black,Male,40
35,13,White,Male,38
27,11,White,Male,50
64,13,White,Male,35
26,13,White,Male,40
21,9,White,Female,16
45,13,White,Male,45
57,9,White,Male,72
30,13,White,Male,40
45,7,White,Female,32
50,4,White,Female,30
38,13,White,Female,40
43,10,White,Male,60
42,10,White,Female,55
32,13,White,Male,40
20,9,White,Female,40
27,9,White,Female,35
45,7,White,Female,40
40,9,White,Female,40
38,9,White,Male,60
37,9,White,Female,40
60,6,White,Female,40
53,9,Black,Male,45
25,13,White,Female,40
47,13,Asian-Pac-Islander,Male,60
40,9,White,Male,70
51,9,White,Male,40
19,10,White,Female,10
42,10,White,Female,50
65,9,White,Male,40
41,13,White,Female,40
28,6,Black,Male,45
46,14,White,Female,50
49,13,White,Female,20
24,9,Black,Male,40
32,7,White,Male,40
71,9,White,Male,20
26,10,White,Male,40
29,9,White,Male,40
50,10,White,Male,50
51,11,White,Male,50
17,6,White,Female,20
49,9,Black,Female,40
31,6,White,Male,40
23,7,White,Male,40
59,9,White,Male,40
17,6,White,Male,30
43,10,White,Male,40
38,13,White,Male,40
37,9,White,Male,40
29,6,White,Male,40
39,13,White,Male,50
31,12,White,Male,38
42,13,White,Female,45
35,14,White,Female,35
39,14,Asian-Pac-Islander,Male,40
40,12,White,Female,40
66,3,White,Female,40
30,5,White,Male,40
43,12,White,Male,40
47,5,White,Female,50
45,14,Asian-Pac-Islander,Female,40
31,10,Black,Male,40
33,9,White,Male,40
32,13,White,Male,40
28,12,Black,Male,40
50,9,White,Male,40
63,4,White,Female,40
28,13,White,Male,40
38,10,Black,Female,40
52,9,White,Female,38
38,15,Asian-Pac-Islander,Male,40
41,9,White,Male,40
50,14,White,Male,38
59,7,White,Male,40
32,9,White,Male,49
73,4,White,Male,10
52,9,White,Male,38
57,9,White,Male,60
35,11,White,Male,50
51,13,White,Male,56
22,7,Black,Female,35
49,9,White,Male,40
22,9,Black,Male,40
46,9,White,Male,40
48,9,White,Female,40
52,9,White,Male,40
43,13,White,Male,50
25,4,White,Male,40
31,4,White,Male,40
19,10,White,Male,36
19,10,White,Male,45
51,9,White,Male,84
51,13,White,Male,40
22,9,White,Female,40
37,9,Black,Female,35
19,10,White,Female,30
45,9,White,Female,55
21,10,White,Male,10
52,9,White,Female,40
46,10,White,Male,24
42,14,White,Female,38
56,9,White,Male,40
23,9,White,Female,40
58,14,White,Male,40
70,9,White,Male,30
30,10,White,Male,40
45,13,Asian-Pac-Islander,Male,40
23,10,White,Male,44
34,10,White,Male,40
38,13,White,Female,40
24,11,White,Male,40
53,4,Amer-Indian-Eskimo,Male,40
45,9,Black,Male,40
21,10,White,Female,40
21,10,White,Female,40
34,13,White,Female,40
32,9,White,Male,45
21,9,White,Male,40
63,14,White,Male,30
23,5,Black,Male,36
28,13,White,Male,50
29,9,Black,Male,45
25,13,White,Female,40
44,14,White,Female,60
18,9,White,Female,8
26,9,White,Male,24
47,12,White,Female,35
23,9,White,Male,40
46,10,White,Male,40
61,13,White,Male,50
25,9,White,Male,40
38,9,Asian-Pac-Islander,Male,54
60,13,Black,Female,15
23,10,White,Male,20
36,9,White,Female,48
46,5,White,Male,25
32,13,White,Male,45
40,6,White,Male,40
31,9,Black,Male,40
31,10,White,Male,65
32,13,White,Male,37
21,10,White,Male,10
63,10,Black,Male,40
44,10,White,Male,45
42,13,White,Male,60
23,13,White,Male,35
30,10,White,Female,45
24,9,White,Male,40
42,13,White,Male,40
44,9,White,Female,40
27,13,Black,Male,48
27,10,White,Male,40
22,9,White,Female,45
68,9,White,Female,40
55,10,White,Male,99
22,9,White,Male,40
25,10,White,Female,15
68,9,White,Male,45
62,10,White,Female,16
26,9,White,Male,40
34,14,White,Male,55
68,10,White,Male,40
42,13,White,Male,45
45,13,White,Male,55
26,7,White,Male,40
25,9,White,Male,45
23,13,White,Male,50
29,10,Other,Male,40
65,4,White,Female,50
31,9,White,Male,50
26,9,White,Female,40
39,10,White,Male,50
44,9,White,Male,40
45,14,White,Female,45
26,14,White,Female,50
26,6,White,Male,35
36,5,White,Male,50
38,7,White,Male,45
39,9,White,Male,48
52,15,White,Male,40
39,2,White,Male,45
41,10,White,Male,40
42,14,White,Male,60
47,13,White,Male,70
28,11,Black,Male,46
25,13,White,Male,35
35,13,White,Female,40
32,9,White,Female,40
38,14,Black,Male,40
44,10,White,Male,18
21,10,White,Female,40
27,13,White,Female,40
30,13,White,Male,55
30,13,White,Male,48
45,9,White,Male,45
20,9,White,Male,40
57,14,White,Male,80
43,10,White,Male,48
50,7,Black,Female,40
28,4,Asian-Pac-Islander,Female,48
25,9,White,Female,48
25,9,White,Male,40
90,13,White,Male,45
38,13,Black,Male,40
35,13,White,Female,40
50,13,White,Male,40
26,9,White,Female,40
39,10,White,Male,45
56,6,White,Male,40
24,9,Black,Female,40
46,9,White,Female,40
18,7,White,Female,25
37,14,White,Male,60
57,14,White,Female,40
43,9,Black,Female,40
29,13,White,Male,25
40,14,White,Male,40
44,13,White,Male,40
77,9,White,Male,6
30,13,Black,Male,40
21,9,White,Male,40
66,6,White,Male,40
40,7,White,Male,35
68,9,White,Male,40
64,9,White,Female,38
26,13,White,Female,50
32,10,White,Male,40
32,9,White,Male,38
51,14,White,Male,40
50,14,White,Male,45
49,13,White,Male,50
28,13,White,Male,20
29,9,White,Female,36
21,10,White,Male,30
28,9,Black,Female,40
55,6,White,Male,40
45,9,Asian-Pac-Islander,Male,50
35,10,White,Male,40
31,7,Black,Male,40
26,14,White,Male,40
30,9,White,Male,55
33,9,White,Male,20
40,13,Asian-Pac-Islander,Male,40
23,13,White,Male,40
35,10,White,Female,40
48,7,White,Male,50
39,6,Black,Male,40
53,15,White,Female,50
49,9,White,Male,40
31,13,Black,Female,40
36,9,White,Male,40
60,10,White,Male,50
29,9,White,Male,48
54,10,White,Male,45
28,12,White,Female,3
34,9,White,Male,50
30,10,Black,Female,35
19,9,White,Female,45
26,9,White,Male,40
47,10,White,Male,70
50,9,White,Male,38
30,13,White,Female,45
44,10,White,Male,50
49,9,White,Male,60
75,14,White,Female,50
37,13,White,Male,55
51,9,White,Male,38
35,9,White,Male,35
28,10,White,Female,40
66,9,White,Male,40
72,5,Asian-Pac-Islander,Female,48
39,13,White,Male,50
27,9,Black,Male,30
57,10,Black,Female,40
24,4,White,Male,38
28,9,White,Male,70
23,10,White,Female,50
31,13,White,Female,40
23,10,White,Female,20
31,10,White,Female,40
27,13,White,Female,40
30,13,White,Male,45
31,15,White,Female,80
34,14,White,Male,60
57,9,White,Male,40
39,14,White,Male,40
23,7,White,Male,40
24,12,White,Female,40
36,16,White,Male,40
32,10,White,Male,40
35,12,White,Female,40
36,13,White,Male,40
23,13,White,Female,50
47,11,White,Male,40
35,9,White,Male,40
44,10,White,Male,40
32,14,White,Male,50
32,12,White,Female,40
63,10,White,Female,10
34,11,White,Male,40
47,9,Black,Male,40
27,7,Black,Male,35
23,9,White,Female,42
19,10,Amer-Indian-Eskimo,Female,40
50,6,White,Male,38
49,10,White,Male,40
36,10,White,Male,40
23,13,White,Male,40
61,4,Black,Female,38
41,10,White,Male,16
27,13,White,Male,60
53,13,White,Male,70
17,6,White,Male,10
23,9,White,Male,30
53,10,White,Male,40
28,9,White,Male,42
24,13,White,Female,40
22,10,White,Female,20
53,13,White,Male,50
18,7,Black,Male,20
24,10,White,Male,50
20,9,White,Female,40
30,4,White,Male,40
37,11,White,Male,40
34,9,White,Male,40
19,9,White,Male,30
20,8,White,Female,40
47,9,Asian-Pac-Islander,Female,40
20,10,White,Male,32
22,13,White,Female,40
42,14,White,Male,40
60,10,White,Female,40
32,9,White,Female,40
46,9,White,Male,40
66,9,White,Female,40
37,13,Asian-Pac-Islander,Female,30
34,10,White,Male,44
45,13,White,Male,46
35,7,White,Male,40
63,9,White,Male,40
51,10,Black,Male,40
36,10,White,Male,40
25,9,Black,Male,40
51,9,White,Female,38
25,10,White,Male,40
19,9,White,Male,45
47,10,White,Male,45
59,9,Black,Female,40
34,13,White,Male,40
40,10,White,Female,60
42,9,White,Male,45
28,9,White,Female,17
37,14,White,Male,60
51,12,White,Male,38
25,9,White,Male,36
31,9,White,Female,40
37,9,White,Male,44
42,12,White,Male,45
29,13,White,Male,40
35,10,White,Male,50
51,13,White,Male,47
22,10,White,Male,36
49,10,White,Male,40
26,13,Asian-Pac-Islander,Male,16
56,9,White,Female,46
52,10,White,Male,45
61,14,White,Male,4
47,13,White,Female,40
52,11,White,Male,40
30,9,White,Female,40
43,10,White,Male,55
35,10,Asian-Pac-Islander,Male,40
17,8,White,Male,40
42,9,White,Male,40
26,10,Black,Female,35
58,9,White,Male,40
66,10,White,Male,40
30,9,White,Male,60
46,10,White,Female,40
45,10,White,Female,35
57,9,White,Female,40
25,13,White,Male,40
21,10,White,Female,10
37,9,White,Male,55
45,14,White,Female,30
61,16,White,Female,5
39,9,White,Male,40
42,9,White,Female,53
20,9,White,Female,40
23,9,Black,Male,16
25,13,White,Male,40
47,3,White,Female,40
24,9,White,Male,45
20,10,Asian-Pac-Islander,Female,15
35,9,White,Male,70
44,9,Black,Female,38
47,10,White,Male,50
28,7,Asian-Pac-Islander,Female,40
41,14,White,Female,60
31,9,White,Female,40
27,14,White,Female,25
47,11,White,Male,40
44,9,Asian-Pac-Islander,Female,40
61,10,White,Female,40
42,10,White,Female,40
46,9,White,Female,28
46,13,White,Male,50
54,14,White,Female,38
49,9,White,Male,40
56,10,White,Female,40
52,14,White,Female,40
34,9,White,Male,40
25,9,White,Male,40
18,7,White,Female,40
58,9,White,Male,40
31,13,White,Male,40
29,10,White,Male,55
28,7,Black,Male,40
30,10,White,Male,48
21,10,White,Male,30
44,14,White,Male,35
75,6,White,Female,70
66,7,White,Male,40
26,10,Black,Male,40
33,13,White,Male,50
57,14,White,Male,65
47,3,White,Male,55
41,9,White,Male,40
21,10,White,Female,37
17,7,White,Male,17
61,13,White,Male,55
47,9,White,Female,8
22,10,Black,Female,15
47,9,White,Male,40
45,13,White,Male,40
32,11,White,Male,50
59,6,Black,Female,30
38,9,White,Male,50
33,9,White,Female,40
41,9,White,Male,40
51,5,White,Male,40
42,9,White,Male,48
27,13,White,Female,40
60,10,White,Male,45
